Date;Time;DoW;Detector;Direction;Detected
14-11-2007;12:00:00;Wed;D18;N;365
14-11-2007;12:15:00;Wed;D3;S;239
14-11-2007;12:15:00;Wed;D4;S;387
14-11-2007;12:15:00;Wed;D13;N;290
14-11-2007;12:15:00;Wed;D14;N;262
14-11-2007;12:15:00;Wed;D5;N;296
14-11-2007;12:15:00;Wed;D6;S;345
14-11-2007;12:15:00;Wed;D7;N;303
14-11-2007;12:15:00;Wed;D8;S;348
14-11-2007;12:15:00;Wed;D15;S;295
14-11-2007;12:15:00;Wed;D18;N;331
14-11-2007;12:30:00;Wed;D3;S;214
14-11-2007;12:30:00;Wed;D4;S;341
14-11-2007;12:30:00;Wed;D13;N;315
14-11-2007;12:30:00;Wed;D14;N;271
14-11-2007;12:30:00;Wed;D5;N;340
14-11-2007;12:30:00;Wed;D6;S;357
14-11-2007;12:30:00;Wed;D7;N;363
14-11-2007;12:30:00;Wed;D8;S;395
14-11-2007;12:30:00;Wed;D15;S;332
14-11-2007;12:30:00;Wed;D18;N;386
14-11-2007;12:45:00;Wed;D3;S;231
14-11-2007;12:45:00;Wed;D4;S;382
14-11-2007;12:45:00;Wed;D13;N;305
14-11-2007;12:45:00;Wed;D14;N;252
14-11-2007;12:45:00;Wed;D5;N;330
14-11-2007;12:45:00;Wed;D6;S;359
14-11-2007;12:45:00;Wed;D7;N;349
14-11-2007;12:45:00;Wed;D8;S;367
14-11-2007;12:45:00;Wed;D15;S;305
14-11-2007;12:45:00;Wed;D18;N;367
14-11-2007;13:00:00;Wed;D3;S;228
14-11-2007;13:00:00;Wed;D4;S;377
14-11-2007;13:00:00;Wed;D13;N;287
14-11-2007;13:00:00;Wed;D14;N;246
14-11-2007;13:00:00;Wed;D5;N;332
14-11-2007;13:00:00;Wed;D6;S;330
14-11-2007;13:00:00;Wed;D7;N;345
14-11-2007;13:00:00;Wed;D8;S;369
14-11-2007;13:00:00;Wed;D15;S;293
14-11-2007;13:00:00;Wed;D18;N;354
14-11-2007;13:15:00;Wed;D3;S;191
14-11-2007;13:15:00;Wed;D4;S;328
14-11-2007;13:15:00;Wed;D13;N;276
14-11-2007;13:15:00;Wed;D14;N;237
14-11-2007;13:15:00;Wed;D5;N;310
14-11-2007;13:15:00;Wed;D6;S;340
14-11-2007;13:15:00;Wed;D7;N;316
14-11-2007;13:15:00;Wed;D8;S;360
14-11-2007;13:15:00;Wed;D15;S;295
14-11-2007;13:15:00;Wed;D18;N;372
14-11-2007;13:30:00;Wed;D3;S;220
14-11-2007;13:30:00;Wed;D4;S;359
14-11-2007;13:30:00;Wed;D13;N;289
14-11-2007;13:30:00;Wed;D14;N;274
14-11-2007;13:30:00;Wed;D5;N;329
14-11-2007;13:30:00;Wed;D6;S;329
14-11-2007;13:30:00;Wed;D7;N;359
14-11-2007;13:30:00;Wed;D8;S;349
14-11-2007;13:30:00;Wed;D15;S;306
14-11-2007;13:30:00;Wed;D18;N;379
14-11-2007;13:45:00;Wed;D3;S;228
14-11-2007;13:45:00;Wed;D4;S;395
14-11-2007;13:45:00;Wed;D13;N;293
14-11-2007;13:45:00;Wed;D14;N;292
14-11-2007;13:45:00;Wed;D5;N;319
14-11-2007;13:45:00;Wed;D6;S;339
14-11-2007;13:45:00;Wed;D7;N;337
14-11-2007;13:45:00;Wed;D8;S;367
14-11-2007;13:45:00;Wed;D15;S;332
14-11-2007;13:45:00;Wed;D18;N;380
14-11-2007;14:00:00;Wed;D3;S;199
14-11-2007;14:00:00;Wed;D4;S;374
14-11-2007;14:00:00;Wed;D13;N;290
14-11-2007;14:00:00;Wed;D14;N;274
14-11-2007;14:00:00;Wed;D5;N;328
14-11-2007;14:00:00;Wed;D6;S;361
14-11-2007;14:00:00;Wed;D7;N;326
14-11-2007;14:00:00;Wed;D8;S;368
14-11-2007;14:00:00;Wed;D15;S;319
14-11-2007;14:00:00;Wed;D18;N;394
14-11-2007;14:15:00;Wed;D3;S;227
14-11-2007;14:15:00;Wed;D4;S;410
14-11-2007;14:15:00;Wed;D13;N;275
14-11-2007;14:15:00;Wed;D14;N;266
14-11-2007;14:15:00;Wed;D5;N;343
14-11-2007;14:15:00;Wed;D6;S;384
14-11-2007;14:15:00;Wed;D7;N;358
14-11-2007;14:15:00;Wed;D8;S;388
14-11-2007;14:15:00;Wed;D15;S;348
14-11-2007;14:15:00;Wed;D18;N;436
14-11-2007;14:30:00;Wed;D3;S;248
14-11-2007;14:30:00;Wed;D4;S;464
14-11-2007;14:30:00;Wed;D13;N;303
14-11-2007;14:30:00;Wed;D14;N;283
14-11-2007;14:30:00;Wed;D5;N;372
14-11-2007;14:30:00;Wed;D6;S;415
14-11-2007;14:30:00;Wed;D7;N;368
14-11-2007;14:30:00;Wed;D8;S;429
14-11-2007;14:30:00;Wed;D15;S;374
14-11-2007;14:30:00;Wed;D18;N;423
14-11-2007;14:45:00;Wed;D3;S;257
14-11-2007;14:45:00;Wed;D4;S;498
14-11-2007;14:45:00;Wed;D13;N;395
14-11-2007;14:45:00;Wed;D14;N;329
14-11-2007;14:45:00;Wed;D5;N;417
14-11-2007;14:45:00;Wed;D6;S;486
14-11-2007;14:45:00;Wed;D7;N;438
14-11-2007;14:45:00;Wed;D8;S;485
14-11-2007;14:45:00;Wed;D15;S;436
14-11-2007;14:45:00;Wed;D18;N;465
14-11-2007;15:00:00;Wed;D3;S;269
14-11-2007;15:00:00;Wed;D4;S;524
14-11-2007;15:00:00;Wed;D13;N;373
14-11-2007;15:00:00;Wed;D14;N;339
14-11-2007;15:00:00;Wed;D5;N;417
14-11-2007;15:00:00;Wed;D6;S;450
14-11-2007;15:00:00;Wed;D7;N;417
14-11-2007;15:00:00;Wed;D8;S;463
14-11-2007;15:00:00;Wed;D15;S;417
14-11-2007;15:00:00;Wed;D18;N;482
14-11-2007;15:15:00;Wed;D3;S;236
14-11-2007;15:15:00;Wed;D4;S;491
14-11-2007;15:15:00;Wed;D13;N;404
14-11-2007;15:15:00;Wed;D14;N;344
14-11-2007;15:15:00;Wed;D5;N;459
14-11-2007;15:15:00;Wed;D6;S;451
14-11-2007;15:15:00;Wed;D7;N;462
14-11-2007;15:15:00;Wed;D8;S;490
14-11-2007;15:15:00;Wed;D15;S;465
14-11-2007;15:15:00;Wed;D18;N;533
14-11-2007;15:30:00;Wed;D3;S;226
14-11-2007;15:30:00;Wed;D4;S;471
14-11-2007;15:30:00;Wed;D13;N;430
14-11-2007;15:30:00;Wed;D14;N;357
14-11-2007;15:30:00;Wed;D5;N;476
14-11-2007;15:30:00;Wed;D6;S;463
14-11-2007;15:30:00;Wed;D7;N;462
14-11-2007;15:30:00;Wed;D8;S;483
14-11-2007;15:30:00;Wed;D15;S;463
14-11-2007;15:30:00;Wed;D18;N;574
14-11-2007;15:45:00;Wed;D3;S;241
14-11-2007;15:45:00;Wed;D4;S;507
14-11-2007;15:45:00;Wed;D13;N;464
14-11-2007;15:45:00;Wed;D14;N;401
14-11-2007;15:45:00;Wed;D5;N;526
14-11-2007;15:45:00;Wed;D6;S;503
14-11-2007;15:45:00;Wed;D7;N;563
14-11-2007;15:45:00;Wed;D8;S;522
14-11-2007;15:45:00;Wed;D15;S;531
14-11-2007;15:45:00;Wed;D18;N;617
14-11-2007;16:00:00;Wed;D3;S;255
14-11-2007;16:00:00;Wed;D4;S;534
14-11-2007;16:00:00;Wed;D13;N;446
14-11-2007;16:00:00;Wed;D14;N;392
14-11-2007;16:00:00;Wed;D5;N;445
14-11-2007;16:00:00;Wed;D6;S;483
14-11-2007;16:00:00;Wed;D7;N;479
14-11-2007;16:00:00;Wed;D8;S;508
14-11-2007;16:00:00;Wed;D15;S;461
14-11-2007;16:00:00;Wed;D18;N;539
14-11-2007;16:15:00;Wed;D3;S;269
14-11-2007;16:15:00;Wed;D4;S;540
14-11-2007;16:15:00;Wed;D13;N;557
14-11-2007;16:15:00;Wed;D14;N;464
14-11-2007;16:15:00;Wed;D5;N;537
14-11-2007;16:15:00;Wed;D6;S;476
14-11-2007;16:15:00;Wed;D7;N;530
14-11-2007;16:15:00;Wed;D8;S;495
14-11-2007;16:15:00;Wed;D15;S;482
14-11-2007;16:15:00;Wed;D18;N;605
14-11-2007;16:30:00;Wed;D3;S;246
14-11-2007;16:30:00;Wed;D4;S;484
14-11-2007;16:30:00;Wed;D13;N;544
14-11-2007;16:30:00;Wed;D14;N;456
14-11-2007;16:30:00;Wed;D5;N;586
14-11-2007;16:30:00;Wed;D6;S;471
14-11-2007;16:30:00;Wed;D7;N;586
14-11-2007;16:30:00;Wed;D8;S;501
14-11-2007;16:30:00;Wed;D15;S;517
14-11-2007;16:30:00;Wed;D18;N;662
14-11-2007;16:45:00;Wed;D3;S;254
14-11-2007;16:45:00;Wed;D4;S;518
14-11-2007;16:45:00;Wed;D13;N;488
14-11-2007;16:45:00;Wed;D14;N;433
14-11-2007;16:45:00;Wed;D5;N;499
14-11-2007;16:45:00;Wed;D6;S;417
14-11-2007;16:45:00;Wed;D7;N;502
14-11-2007;16:45:00;Wed;D8;S;429
14-11-2007;16:45:00;Wed;D15;S;388
14-11-2007;16:45:00;Wed;D18;N;528
14-11-2007;17:00:00;Wed;D3;S;220
14-11-2007;17:00:00;Wed;D4;S;400
14-11-2007;17:00:00;Wed;D13;N;455
14-11-2007;17:00:00;Wed;D14;N;388
14-11-2007;17:00:00;Wed;D5;N;546
14-11-2007;17:00:00;Wed;D6;S;364
14-11-2007;17:00:00;Wed;D7;N;543
14-11-2007;17:00:00;Wed;D8;S;376
14-11-2007;17:00:00;Wed;D15;S;360
14-11-2007;17:00:00;Wed;D18;N;583
14-11-2007;17:15:00;Wed;D3;S;188
14-11-2007;17:15:00;Wed;D4;S;350
14-11-2007;17:15:00;Wed;D13;N;367
14-11-2007;17:15:00;Wed;D14;N;304
14-11-2007;17:15:00;Wed;D5;N;458
14-11-2007;17:15:00;Wed;D6;S;329
14-11-2007;17:15:00;Wed;D7;N;480
14-11-2007;17:15:00;Wed;D8;S;350
14-11-2007;17:15:00;Wed;D15;S;304
14-11-2007;17:15:00;Wed;D18;N;491
14-11-2007;17:30:00;Wed;D3;S;190
14-11-2007;17:30:00;Wed;D4;S;344
14-11-2007;17:30:00;Wed;D13;N;381
14-11-2007;17:30:00;Wed;D14;N;312
14-11-2007;17:30:00;Wed;D5;N;445
14-11-2007;17:30:00;Wed;D6;S;340
14-11-2007;17:30:00;Wed;D7;N;467
14-11-2007;17:30:00;Wed;D8;S;372
14-11-2007;17:30:00;Wed;D15;S;268
14-11-2007;17:30:00;Wed;D18;N;501
14-11-2007;17:45:00;Wed;D3;S;143
14-11-2007;17:45:00;Wed;D4;S;229
14-11-2007;17:45:00;Wed;D13;N;289
14-11-2007;17:45:00;Wed;D14;N;249
14-11-2007;17:45:00;Wed;D5;N;342
14-11-2007;17:45:00;Wed;D6;S;246
14-11-2007;17:45:00;Wed;D7;N;365
14-11-2007;17:45:00;Wed;D8;S;273
14-11-2007;17:45:00;Wed;D15;S;220
14-11-2007;17:45:00;Wed;D18;N;380
14-11-2007;18:00:00;Wed;D3;S;134
14-11-2007;18:00:00;Wed;D4;S;230
14-11-2007;18:00:00;Wed;D13;N;243
14-11-2007;18:00:00;Wed;D14;N;188
14-11-2007;18:00:00;Wed;D5;N;309
14-11-2007;18:00:00;Wed;D6;S;244
14-11-2007;18:00:00;Wed;D7;N;352
14-11-2007;18:00:00;Wed;D8;S;279
14-11-2007;18:00:00;Wed;D15;S;218
14-11-2007;18:00:00;Wed;D18;N;357
14-11-2007;18:15:00;Wed;D3;S;170
14-11-2007;18:15:00;Wed;D4;S;278
14-11-2007;18:15:00;Wed;D13;N;271
14-11-2007;18:15:00;Wed;D14;N;204
14-11-2007;18:15:00;Wed;D5;N;282
14-11-2007;18:15:00;Wed;D6;S;252
14-11-2007;18:15:00;Wed;D7;N;303
14-11-2007;18:15:00;Wed;D8;S;285
14-11-2007;18:15:00;Wed;D15;S;218
14-11-2007;18:15:00;Wed;D18;N;319
14-11-2007;18:30:00;Wed;D3;S;127
14-11-2007;18:30:00;Wed;D4;S;196
14-11-2007;18:30:00;Wed;D13;N;196
14-11-2007;18:30:00;Wed;D14;N;165
14-11-2007;18:30:00;Wed;D5;N;216
14-11-2007;18:30:00;Wed;D6;S;191
14-11-2007;18:30:00;Wed;D7;N;235
14-11-2007;18:30:00;Wed;D8;S;213
14-11-2007;18:30:00;Wed;D15;S;177
14-11-2007;18:30:00;Wed;D18;N;257
14-11-2007;18:45:00;Wed;D3;S;128
14-11-2007;18:45:00;Wed;D4;S;208
14-11-2007;18:45:00;Wed;D13;N;175
14-11-2007;18:45:00;Wed;D14;N;140
14-11-2007;18:45:00;Wed;D5;N;226
14-11-2007;18:45:00;Wed;D6;S;195
14-11-2007;18:45:00;Wed;D7;N;248
14-11-2007;18:45:00;Wed;D8;S;226
14-11-2007;18:45:00;Wed;D15;S;158
14-11-2007;18:45:00;Wed;D18;N;242
14-11-2007;19:00:00;Wed;D3;S;110
14-11-2007;19:00:00;Wed;D4;S;171
14-11-2007;19:00:00;Wed;D13;N;164
14-11-2007;19:00:00;Wed;D14;N;143
14-11-2007;19:00:00;Wed;D5;N;188
14-11-2007;19:00:00;Wed;D6;S;184
14-11-2007;19:00:00;Wed;D7;N;210
14-11-2007;19:00:00;Wed;D8;S;198
14-11-2007;19:00:00;Wed;D15;S;137
14-11-2007;19:00:00;Wed;D18;N;223
14-11-2007;19:15:00;Wed;D3;S;97
14-11-2007;19:15:00;Wed;D4;S;150
14-11-2007;19:15:00;Wed;D13;N;129
14-11-2007;19:15:00;Wed;D14;N;102
14-11-2007;19:15:00;Wed;D5;N;152
14-11-2007;19:15:00;Wed;D6;S;148
14-11-2007;19:15:00;Wed;D7;N;163
14-11-2007;19:15:00;Wed;D8;S;158
14-11-2007;19:15:00;Wed;D15;S;105
14-11-2007;19:15:00;Wed;D18;N;164
14-11-2007;19:30:00;Wed;D3;S;105
14-11-2007;19:30:00;Wed;D4;S;155
14-11-2007;19:30:00;Wed;D13;N;149
14-11-2007;19:30:00;Wed;D14;N;122
14-11-2007;19:30:00;Wed;D5;N;165
14-11-2007;19:30:00;Wed;D6;S;138
14-11-2007;19:30:00;Wed;D7;N;175
14-11-2007;19:30:00;Wed;D8;S;158
14-11-2007;19:30:00;Wed;D15;S;137
14-11-2007;19:30:00;Wed;D18;N;193
14-11-2007;19:45:00;Wed;D3;S;110
14-11-2007;19:45:00;Wed;D4;S;172
14-11-2007;19:45:00;Wed;D13;N;111
14-11-2007;19:45:00;Wed;D14;N;103
14-11-2007;19:45:00;Wed;D5;N;138
14-11-2007;19:45:00;Wed;D6;S;126
14-11-2007;19:45:00;Wed;D7;N;141
14-11-2007;19:45:00;Wed;D8;S;141
14-11-2007;19:45:00;Wed;D15;S;91
14-11-2007;19:45:00;Wed;D18;N;165
14-11-2007;20:00:00;Wed;D3;S;105
14-11-2007;20:00:00;Wed;D4;S;154
14-11-2007;20:00:00;Wed;D13;N;128
14-11-2007;20:00:00;Wed;D14;N;114
14-11-2007;20:00:00;Wed;D5;N;137
14-11-2007;20:00:00;Wed;D6;S;127
14-11-2007;20:00:00;Wed;D7;N;140
14-11-2007;20:00:00;Wed;D8;S;141
14-11-2007;20:00:00;Wed;D15;S;100
14-11-2007;20:00:00;Wed;D18;N;163
14-11-2007;20:15:00;Wed;D3;S;68
14-11-2007;20:15:00;Wed;D4;S;105
14-11-2007;20:15:00;Wed;D13;N;84
14-11-2007;20:15:00;Wed;D14;N;56
14-11-2007;20:15:00;Wed;D5;N;126
14-11-2007;20:15:00;Wed;D6;S;112
14-11-2007;20:15:00;Wed;D7;N;134
14-11-2007;20:15:00;Wed;D8;S;125
14-11-2007;20:15:00;Wed;D15;S;118
14-11-2007;20:15:00;Wed;D18;N;166
14-11-2007;20:30:00;Wed;D3;S;82
14-11-2007;20:30:00;Wed;D4;S;124
14-11-2007;20:30:00;Wed;D13;N;102
14-11-2007;20:30:00;Wed;D14;N;69
14-11-2007;20:30:00;Wed;D5;N;109
14-11-2007;20:30:00;Wed;D6;S;107
14-11-2007;20:30:00;Wed;D7;N;103
14-11-2007;20:30:00;Wed;D8;S;127
14-11-2007;20:30:00;Wed;D15;S;101
14-11-2007;20:30:00;Wed;D18;N;134
14-11-2007;20:45:00;Wed;D3;S;58
14-11-2007;20:45:00;Wed;D4;S;78
14-11-2007;20:45:00;Wed;D13;N;81
14-11-2007;20:45:00;Wed;D14;N;76
14-11-2007;20:45:00;Wed;D5;N;104
14-11-2007;20:45:00;Wed;D6;S;92
14-11-2007;20:45:00;Wed;D7;N;108
14-11-2007;20:45:00;Wed;D8;S;105
14-11-2007;20:45:00;Wed;D15;S;92
14-11-2007;20:45:00;Wed;D18;N;145
14-11-2007;21:00:00;Wed;D3;S;80
14-11-2007;21:00:00;Wed;D4;S;120
14-11-2007;21:00:00;Wed;D13;N;95
14-11-2007;21:00:00;Wed;D14;N;97
14-11-2007;21:00:00;Wed;D5;N;100
14-11-2007;21:00:00;Wed;D6;S;120
14-11-2007;21:00:00;Wed;D7;N;105
14-11-2007;21:00:00;Wed;D8;S;114
14-11-2007;21:00:00;Wed;D15;S;64
14-11-2007;21:00:00;Wed;D18;N;125
14-11-2007;21:15:00;Wed;D3;S;54
14-11-2007;21:15:00;Wed;D4;S;87
14-11-2007;21:15:00;Wed;D13;N;78
14-11-2007;21:15:00;Wed;D14;N;66
14-11-2007;21:15:00;Wed;D5;N;89
14-11-2007;21:15:00;Wed;D6;S;92
14-11-2007;21:15:00;Wed;D7;N;103
14-11-2007;21:15:00;Wed;D8;S;106
14-11-2007;21:15:00;Wed;D15;S;79
14-11-2007;21:15:00;Wed;D18;N;109
14-11-2007;21:30:00;Wed;D3;S;68
14-11-2007;21:30:00;Wed;D4;S;93
14-11-2007;21:30:00;Wed;D13;N;72
14-11-2007;21:30:00;Wed;D14;N;59
14-11-2007;21:30:00;Wed;D5;N;89
14-11-2007;21:30:00;Wed;D6;S;110
14-11-2007;21:30:00;Wed;D7;N;89
14-11-2007;21:30:00;Wed;D8;S;107
14-11-2007;21:30:00;Wed;D15;S;83
14-11-2007;21:30:00;Wed;D18;N;113
14-11-2007;21:45:00;Wed;D3;S;63
14-11-2007;21:45:00;Wed;D4;S;93
14-11-2007;21:45:00;Wed;D13;N;79
14-11-2007;21:45:00;Wed;D14;N;62
14-11-2007;21:45:00;Wed;D5;N;82
14-11-2007;21:45:00;Wed;D6;S;110
14-11-2007;21:45:00;Wed;D7;N;103
14-11-2007;21:45:00;Wed;D8;S;111
14-11-2007;21:45:00;Wed;D15;S;100
14-11-2007;21:45:00;Wed;D18;N;103
14-11-2007;22:00:00;Wed;D3;S;65
14-11-2007;22:00:00;Wed;D4;S;102
14-11-2007;22:00:00;Wed;D13;N;81
14-11-2007;22:00:00;Wed;D14;N;62
14-11-2007;22:00:00;Wed;D5;N;94
14-11-2007;22:00:00;Wed;D6;S;91
14-11-2007;22:00:00;Wed;D7;N;108
14-11-2007;22:00:00;Wed;D8;S;112
14-11-2007;22:00:00;Wed;D15;S;78
14-11-2007;22:00:00;Wed;D18;N;128
14-11-2007;22:15:00;Wed;D3;S;58
14-11-2007;22:15:00;Wed;D4;S;82
14-11-2007;22:15:00;Wed;D13;N;68
14-11-2007;22:15:00;Wed;D14;N;57
14-11-2007;22:15:00;Wed;D5;N;91
14-11-2007;22:15:00;Wed;D6;S;86
14-11-2007;22:15:00;Wed;D7;N;98
14-11-2007;22:15:00;Wed;D8;S;87
14-11-2007;22:15:00;Wed;D15;S;67
14-11-2007;22:15:00;Wed;D18;N;105
14-11-2007;22:30:00;Wed;D3;S;53
14-11-2007;22:30:00;Wed;D4;S;74
14-11-2007;22:30:00;Wed;D13;N;60
14-11-2007;22:30:00;Wed;D14;N;52
14-11-2007;22:30:00;Wed;D5;N;89
14-11-2007;22:30:00;Wed;D6;S;79
14-11-2007;22:30:00;Wed;D7;N;90
14-11-2007;22:30:00;Wed;D8;S;75
14-11-2007;22:30:00;Wed;D15;S;79
14-11-2007;22:30:00;Wed;D18;N;110
14-11-2007;22:45:00;Wed;D3;S;47
14-11-2007;22:45:00;Wed;D4;S;63
14-11-2007;22:45:00;Wed;D13;N;63
14-11-2007;22:45:00;Wed;D14;N;52
14-11-2007;22:45:00;Wed;D5;N;81
14-11-2007;22:45:00;Wed;D6;S;69
14-11-2007;22:45:00;Wed;D7;N;92
14-11-2007;22:45:00;Wed;D8;S;74
14-11-2007;22:45:00;Wed;D15;S;71
14-11-2007;22:45:00;Wed;D18;N;86
14-11-2007;23:00:00;Wed;D3;S;56
14-11-2007;23:00:00;Wed;D4;S;60
14-11-2007;23:00:00;Wed;D13;N;55
14-11-2007;23:00:00;Wed;D14;N;49
14-11-2007;23:00:00;Wed;D5;N;63
14-11-2007;23:00:00;Wed;D6;S;52
14-11-2007;23:00:00;Wed;D7;N;78
14-11-2007;23:00:00;Wed;D8;S;55
14-11-2007;23:00:00;Wed;D15;S;48
14-11-2007;23:00:00;Wed;D18;N;71
14-11-2007;23:15:00;Wed;D3;S;51
14-11-2007;23:15:00;Wed;D4;S;55
14-11-2007;23:15:00;Wed;D13;N;59
14-11-2007;23:15:00;Wed;D14;N;49
14-11-2007;23:15:00;Wed;D5;N;72
14-11-2007;23:15:00;Wed;D6;S;51
14-11-2007;23:15:00;Wed;D7;N;93
14-11-2007;23:15:00;Wed;D8;S;58
14-11-2007;23:15:00;Wed;D15;S;49
14-11-2007;23:15:00;Wed;D18;N;73
14-11-2007;23:30:00;Wed;D3;S;44
14-11-2007;23:30:00;Wed;D4;S;57
14-11-2007;23:30:00;Wed;D13;N;42
14-11-2007;23:30:00;Wed;D14;N;33
14-11-2007;23:30:00;Wed;D5;N;53
14-11-2007;23:30:00;Wed;D6;S;61
14-11-2007;23:30:00;Wed;D7;N;60
14-11-2007;23:30:00;Wed;D8;S;57
14-11-2007;23:30:00;Wed;D15;S;44
14-11-2007;23:30:00;Wed;D18;N;68
14-11-2007;23:45:00;Wed;D3;S;30
14-11-2007;23:45:00;Wed;D4;S;46
14-11-2007;23:45:00;Wed;D13;N;24
14-11-2007;23:45:00;Wed;D14;N;26
14-11-2007;23:45:00;Wed;D5;N;43
14-11-2007;23:45:00;Wed;D6;S;53
14-11-2007;23:45:00;Wed;D7;N;43
14-11-2007;23:45:00;Wed;D8;S;57
14-11-2007;23:45:00;Wed;D15;S;45
14-11-2007;23:45:00;Wed;D18;N;66
15-11-2007;00:00:00;Thu;D3;S;23
15-11-2007;00:00:00;Thu;D4;S;39
15-11-2007;00:00:00;Thu;D13;N;20
15-11-2007;00:00:00;Thu;D14;N;14
15-11-2007;00:00:00;Thu;D5;N;20
15-11-2007;00:00:00;Thu;D6;S;36
15-11-2007;00:00:00;Thu;D7;N;25
15-11-2007;00:00:00;Thu;D8;S;39
15-11-2007;00:00:00;Thu;D15;S;31
15-11-2007;00:00:00;Thu;D18;N;40
15-11-2007;00:15:00;Thu;D3;S;9
15-11-2007;00:15:00;Thu;D4;S;18
15-11-2007;00:15:00;Thu;D13;N;9
15-11-2007;00:15:00;Thu;D14;N;8
15-11-2007;00:15:00;Thu;D5;N;24
15-11-2007;00:15:00;Thu;D6;S;27
15-11-2007;00:15:00;Thu;D7;N;22
15-11-2007;00:15:00;Thu;D8;S;24
15-11-2007;00:15:00;Thu;D15;S;28
15-11-2007;00:15:00;Thu;D18;N;35
15-11-2007;00:30:00;Thu;D3;S;10
15-11-2007;00:30:00;Thu;D4;S;17
15-11-2007;00:30:00;Thu;D13;N;10
15-11-2007;00:30:00;Thu;D14;N;9
15-11-2007;00:30:00;Thu;D5;N;13
15-11-2007;00:30:00;Thu;D6;S;27
15-11-2007;00:30:00;Thu;D7;N;16
15-11-2007;00:30:00;Thu;D8;S;24
15-11-2007;00:30:00;Thu;D15;S;19
15-11-2007;00:30:00;Thu;D18;N;20
15-11-2007;00:45:00;Thu;D3;S;3
15-11-2007;00:45:00;Thu;D4;S;3
15-11-2007;00:45:00;Thu;D13;N;5
15-11-2007;00:45:00;Thu;D14;N;4
15-11-2007;00:45:00;Thu;D5;N;19
15-11-2007;00:45:00;Thu;D6;S;20
15-11-2007;00:45:00;Thu;D7;N;22
15-11-2007;00:45:00;Thu;D8;S;18
15-11-2007;00:45:00;Thu;D15;S;22
15-11-2007;00:45:00;Thu;D18;N;16
15-11-2007;01:00:00;Thu;D3;S;9
15-11-2007;01:00:00;Thu;D4;S;9
15-11-2007;01:00:00;Thu;D13;N;11
15-11-2007;01:00:00;Thu;D14;N;9
15-11-2007;01:00:00;Thu;D5;N;21
15-11-2007;01:00:00;Thu;D6;S;19
15-11-2007;01:00:00;Thu;D7;N;24
15-11-2007;01:00:00;Thu;D8;S;17
15-11-2007;01:00:00;Thu;D15;S;38
15-11-2007;01:00:00;Thu;D18;N;24
15-11-2007;01:15:00;Thu;D3;S;6
15-11-2007;01:15:00;Thu;D4;S;7
15-11-2007;01:15:00;Thu;D13;N;5
15-11-2007;01:15:00;Thu;D14;N;6
15-11-2007;01:15:00;Thu;D5;N;11
15-11-2007;01:15:00;Thu;D6;S;18
15-11-2007;01:15:00;Thu;D7;N;13
15-11-2007;01:15:00;Thu;D8;S;16
15-11-2007;01:15:00;Thu;D15;S;15
15-11-2007;01:15:00;Thu;D18;N;11
15-11-2007;01:30:00;Thu;D3;S;7
15-11-2007;01:30:00;Thu;D4;S;9
15-11-2007;01:30:00;Thu;D13;N;7
15-11-2007;01:30:00;Thu;D14;N;6
15-11-2007;01:30:00;Thu;D5;N;14
15-11-2007;01:30:00;Thu;D6;S;18
15-11-2007;01:30:00;Thu;D7;N;14
15-11-2007;01:30:00;Thu;D8;S;20
15-11-2007;01:30:00;Thu;D15;S;18
15-11-2007;01:30:00;Thu;D18;N;14
15-11-2007;01:45:00;Thu;D3;S;8
15-11-2007;01:45:00;Thu;D4;S;10
15-11-2007;01:45:00;Thu;D13;N;8
15-11-2007;01:45:00;Thu;D14;N;7
15-11-2007;01:45:00;Thu;D5;N;11
15-11-2007;01:45:00;Thu;D6;S;15
15-11-2007;01:45:00;Thu;D7;N;11
15-11-2007;01:45:00;Thu;D8;S;13
15-11-2007;01:45:00;Thu;D15;S;13
15-11-2007;01:45:00;Thu;D18;N;15
15-11-2007;02:00:00;Thu;D3;S;1
15-11-2007;02:00:00;Thu;D4;S;2
15-11-2007;02:00:00;Thu;D13;N;1
15-11-2007;02:00:00;Thu;D14;N;1
15-11-2007;02:00:00;Thu;D5;N;8
15-11-2007;02:00:00;Thu;D6;S;9
15-11-2007;02:00:00;Thu;D7;N;10
15-11-2007;02:00:00;Thu;D8;S;9
15-11-2007;02:00:00;Thu;D15;S;8
15-11-2007;02:00:00;Thu;D18;N;9
15-11-2007;02:15:00;Thu;D3;S;3
15-11-2007;02:15:00;Thu;D4;S;4
15-11-2007;02:15:00;Thu;D13;N;3
15-11-2007;02:15:00;Thu;D14;N;3
15-11-2007;02:15:00;Thu;D5;N;8
15-11-2007;02:15:00;Thu;D6;S;10
15-11-2007;02:15:00;Thu;D7;N;8
15-11-2007;02:15:00;Thu;D8;S;10
15-11-2007;02:15:00;Thu;D15;S;9
15-11-2007;02:15:00;Thu;D18;N;10
15-11-2007;02:30:00;Thu;D3;S;3
15-11-2007;02:30:00;Thu;D4;S;2
15-11-2007;02:30:00;Thu;D13;N;2
15-11-2007;02:30:00;Thu;D14;N;2
15-11-2007;02:30:00;Thu;D5;N;9
15-11-2007;02:30:00;Thu;D6;S;12
15-11-2007;02:30:00;Thu;D7;N;10
15-11-2007;02:30:00;Thu;D8;S;8
15-11-2007;02:30:00;Thu;D15;S;8
15-11-2007;02:30:00;Thu;D18;N;12
15-11-2007;02:45:00;Thu;D3;S;2
